input_index,target_n,status,final_correctness,failure_kind,factor_expression,parser_success,raw_output_count,parsed_output_count,parse_failure_count,provider_attempt_count,retry_count,usage_total_tokens,cost_estimate,latency_ms,providers,models
163,2232917,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20143,[],[]
164,2249263,passed,true,,1021 * 2203,true,1,1,0,1,0,1138,0.0038162000000000005,12852,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
165,2255047,passed,true,,1019 * 2213,true,1,1,0,1,0,1180,0.004007,14350,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
166,2259151,passed,true,,1009 * 2239,true,1,1,0,1,0,886,0.0027134000000000004,8801,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
167,2263187,passed,true,,1009 * 2243,true,1,1,0,1,0,888,0.0027162,10276,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
168,2267641,passed,true,,1021 * 2221,true,1,1,0,1,0,1106,0.0036754,12391,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
169,2271293,passed,true,,1031 * 2203,true,1,1,0,1,0,1110,0.0036990000000000005,13502,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
170,2275417,passed,true,,1031 * 2207,true,1,1,0,1,0,1321,0.004621400000000001,16322,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
171,2281541,passed,true,,1019 * 2239,true,1,1,0,1,0,1120,0.003749,12944,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
172,2281603,passed,true,,1031 * 2213,true,1,1,0,1,0,1172,0.0039778,13813,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
173,2286019,passed,true,,1021 * 2239,true,1,1,0,1,0,1221,0.0041874,14046,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
174,2287403,passed,true,,1009 * 2267,true,1,1,0,1,0,954,0.0030126000000000003,9927,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
175,2293457,passed,true,,1009 * 2273,true,1,1,0,1,0,832,0.0024698000000000003,8182,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
176,2316187,passed,true,,1019 * 2273,true,1,1,0,1,0,1481,0.0053314,18959,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
177,2326861,passed,true,,1013 * 2297,true,1,1,0,1,0,976,0.0031094000000000004,11266,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
178,2339017,passed,true,,1013 * 2309,true,1,1,0,1,0,926,0.0028834,10119,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
179,2339339,passed,true,,1031 * 2269,true,1,1,0,1,0,1445,0.0051670000000000015,18877,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
180,2345237,passed,true,,1021 * 2297,true,1,1,0,1,0,1089,0.0036006000000000002,12474,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
181,2354909,passed,true,,1019 * 2311,true,1,1,0,1,0,1088,0.0036022000000000007,12451,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
182,2383441,passed,true,,1019 * 2339,true,1,1,0,1,0,1175,0.003979,14864,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
183,2385479,passed,true,,1019 * 2341,true,1,1,0,1,0,1101,0.0036534000000000002,13532,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
184,2387641,passed,true,,1013 * 2357,true,1,1,0,1,0,1076,0.0035434000000000004,12301,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
185,2390161,passed,true,,1021 * 2341,true,1,1,0,1,0,1111,0.0036974000000000004,12790,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
186,2400371,passed,true,,1021 * 2351,true,1,1,0,1,0,1203,0.0041082,14665,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
187,2406497,passed,true,,1021 * 2357,true,1,1,0,1,0,987,0.0031578,10700,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
188,2413571,passed,true,,1031 * 2341,true,1,1,0,1,0,1294,0.004502600000000001,16781,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
189,2433043,passed,true,,1021 * 2383,true,1,1,0,1,0,1377,0.0048738,18788,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
190,2438467,passed,true,,1019 * 2393,true,1,1,0,1,0,1083,0.0035742,13509,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
191,2442343,passed,true,,1013 * 2411,true,1,1,0,1,0,1010,0.0032500000000000003,12369,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
192,2448421,passed,true,,1013 * 2417,true,1,1,0,1,0,966,0.0030594,10701,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
193,2449379,passed,true,,1021 * 2399,true,1,1,0,1,0,1217,0.0041608,15043,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
194,2469023,passed,true,,1009 * 2447,true,1,1,0,1,0,858,0.0025812,9508,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
195,2469037,passed,true,,1019 * 2423,true,1,1,0,1,0,1194,0.0040625999999999995,14882,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
196,2472733,passed,true,,1013 * 2441,true,1,1,0,1,0,1023,0.0033102000000000006,13397,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
197,2483303,passed,true,,1019 * 2437,true,1,1,0,1,0,1030,0.003344,11440,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
198,2488177,passed,true,,1021 * 2437,true,1,1,0,1,0,1077,0.0035478000000000003,12111,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
199,2491927,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20102,[],[]
200,2505721,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20099,[],[]
201,2510639,passed,true,,1021 * 2459,true,1,1,0,1,0,1046,0.0034113999999999998,11731,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
202,2513873,passed,true,,1019 * 2467,true,1,1,0,1,0,1026,0.0033234000000000002,11213,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
203,2518807,passed,true,,1021 * 2467,true,1,1,0,1,0,1462,0.0052418,18316,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
204,2522857,passed,true,,1031 * 2447,true,1,1,0,1,0,1347,0.0047358,16920,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
205,2524933,passed,true,,1021 * 2473,true,1,1,0,1,0,1231,0.004225400000000001,14441,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
206,2525527,passed,true,,1009 * 2503,true,1,1,0,1,0,924,0.0028746,10393,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
207,2535229,passed,true,,1031 * 2459,true,1,1,0,1,0,1360,0.004793,17125,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
208,2535539,passed,true,,1013 * 2503,true,1,1,0,1,0,1087,0.0035918,12176,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
209,2543689,passed,true,,1009 * 2521,true,1,1,0,1,0,949,0.0029846,10385,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
210,2565887,passed,true,,1009 * 2543,true,1,1,0,1,0,1190,0.004051,15924,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
211,2571941,passed,true,,1009 * 2549,true,1,1,0,1,0,853,0.0025622,9145,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
212,2573941,passed,true,,1021 * 2521,true,1,1,0,1,0,1301,0.0045334,16824,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
213,2587241,passed,true,,1019 * 2539,true,1,1,0,1,0,1052,0.0034378,11584,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
214,2610697,passed,true,,1021 * 2557,true,1,1,0,1,0,1211,0.0041374,15115,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
215,2614319,passed,true,,1009 * 2591,true,1,1,0,1,0,963,0.0030462,11551,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
216,2636267,passed,true,,1031 * 2557,true,1,1,0,1,0,1117,0.0037238,12865,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
217,2647453,passed,true,,1021 * 2593,true,1,1,0,1,0,1106,0.0036814000000000005,12813,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
218,2663789,passed,true,,1021 * 2609,true,1,1,0,1,0,1386,0.004907400000000001,19137,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
219,2666723,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20126,[],[]
220,2673383,passed,true,,1031 * 2593,true,1,1,0,1,0,1193,0.0040582000000000005,13848,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
221,2688293,passed,true,,1021 * 2633,true,1,1,0,1,0,1221,0.0041784000000000005,14291,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
222,2691541,passed,true,,1013 * 2657,true,1,1,0,1,0,1058,0.0034702,11753,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
223,2695039,passed,true,,1009 * 2671,true,1,1,0,1,0,896,0.0027484,9262,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
224,2698127,passed,true,,1031 * 2617,true,1,1,0,1,0,1135,0.0038000000000000004,13314,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
225,2701093,passed,true,,1009 * 2677,true,1,1,0,1,0,964,0.0030626,10127,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
226,2711183,passed,true,,1009 * 2687,true,1,1,0,1,0,1003,0.0032252,11264,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
227,2721749,passed,true,,1019 * 2671,true,1,1,0,1,0,1242,0.0042768,16331,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
228,2743471,passed,true,,1009 * 2719,true,1,1,0,1,0,947,0.0029758000000000002,11398,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
229,2745469,passed,true,,1021 * 2689,true,1,1,0,1,0,1094,0.0036196,13001,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
230,2750281,passed,true,,1019 * 2699,true,1,1,0,1,0,1417,0.005043800000000001,18726,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
231,2755679,passed,true,,1021 * 2699,true,1,1,0,1,0,1260,0.004350000000000001,15425,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
232,2766173,passed,true,,1031 * 2683,true,1,1,0,1,0,1349,0.0047446,18434,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
233,2773741,passed,true,,1009 * 2749,true,1,1,0,1,0,868,0.0026252,9769,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
234,2776483,passed,true,,1031 * 2693,true,1,1,0,1,0,1351,0.0047504,17525,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
235,2784737,passed,true,,1013 * 2749,true,1,1,0,1,0,996,0.0031914000000000005,11397,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
236,2788351,passed,true,,1021 * 2731,true,1,1,0,1,0,1190,0.0040420000000000005,14472,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
237,2813599,passed,true,,1031 * 2729,true,1,1,0,1,0,1485,0.005340000000000001,19784,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
238,2825107,passed,true,,1021 * 2767,true,1,1,0,1,0,1382,0.0048868,18168,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
239,2825257,passed,true,,1013 * 2789,true,1,1,0,1,0,1086,0.0035844,12367,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
240,2825971,passed,true,,1031 * 2741,true,1,1,0,1,0,1366,0.0048194,16911,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
241,2827283,passed,true,,1013 * 2791,true,1,1,0,1,0,995,0.003184,11153,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
242,2833361,passed,true,,1013 * 2797,true,1,1,0,1,0,1074,0.0035315999999999998,13125,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
243,2844029,passed,true,,1019 * 2791,true,1,1,0,1,0,1017,0.0032808,11612,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
244,2852777,passed,true,,1031 * 2767,true,1,1,0,1,0,1371,0.0048384000000000005,18394,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
245,2855647,passed,true,,1013 * 2819,true,1,1,0,1,0,922,0.0028658,13021,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
246,2855737,passed,true,,1021 * 2797,true,1,1,0,1,0,1249,0.0043016,18791,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
247,2875459,passed,true,,1031 * 2789,true,1,1,0,1,0,1161,0.0039144,14377,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
248,2886827,passed,true,,1019 * 2833,true,1,1,0,1,0,1158,0.0039012000000000005,13445,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
249,2888063,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20120,[],[]
250,2890903,passed,true,,1019 * 2837,true,1,1,0,1,0,1051,0.0034334,13244,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
251,2896577,passed,true,,1021 * 2837,true,1,1,0,1,0,1155,0.003888,16259,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
252,2911283,passed,true,,1019 * 2857,true,1,1,0,1,0,1108,0.0036872000000000003,14883,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
253,2915359,passed,true,,1019 * 2861,true,1,1,0,1,0,1090,0.003602,12575,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
254,2929127,passed,true,,1009 * 2903,true,1,1,0,1,0,977,0.0031048,12424,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
255,2934661,passed,true,,1013 * 2897,true,1,1,0,1,0,997,0.0031958,12394,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
256,2946817,passed,true,,1013 * 2909,true,1,1,0,1,0,1226,0.0042034,17961,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
257,2964271,passed,true,,1019 * 2909,true,1,1,0,1,0,1068,0.0035052000000000004,11661,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
258,2976497,passed,true,,1031 * 2887,true,1,1,0,1,0,1257,0.0043368,16198,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
259,2983613,passed,true,,1009 * 2957,true,1,1,0,1,0,878,0.0026692,8743,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
260,2999179,passed,true,,1031 * 2909,true,1,1,0,1,0,1244,0.0042826,15728,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
261,3000719,passed,true,,1021 * 2939,true,1,1,0,1,0,1296,0.0045144,15416,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
262,3007427,passed,true,,1031 * 2917,true,1,1,0,1,0,1141,0.0038324,15112,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
263,3019297,passed,true,,1019 * 2963,true,1,1,0,1,0,1035,0.0033660000000000005,12118,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
264,3025411,passed,true,,1019 * 2969,true,1,1,0,1,0,1060,0.003473,14116,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
265,3027449,passed,true,,1019 * 2971,true,1,1,0,1,0,1196,0.004068400000000001,15754,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
266,3054853,passed,true,,1031 * 2963,true,1,1,0,1,0,1361,0.004800400000000001,17521,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
267,3058247,passed,true,,1013 * 3019,true,1,1,0,1,0,1443,0.0051612,18687,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
268,3064021,passed,true,,1021 * 3001,true,1,1,0,1,0,1044,0.0034056000000000004,11513,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
269,3068369,passed,true,,1009 * 3041,true,1,1,0,1,0,934,0.0029216,9616,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
270,3076361,passed,true,,1019 * 3019,true,1,1,0,1,0,944,0.0029626,10116,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
271,3094703,passed,true,,1019 * 3037,true,1,1,0,1,0,1135,0.0038000000000000004,13321,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
272,3104861,passed,true,,1021 * 3041,true,1,1,0,1,0,1063,0.0034892,12943,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
273,3119027,passed,true,,1013 * 3079,true,1,1,0,1,0,1045,0.0034040000000000003,12239,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
274,3147071,passed,true,,1009 * 3119,true,1,1,0,1,0,835,0.00248,8488,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
275,3178261,passed,true,,1019 * 3119,true,1,1,0,1,0,1198,0.0040772000000000004,14938,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
276,3184499,passed,true,,1021 * 3119,true,1,1,0,1,0,1152,0.0038748000000000003,13611,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
277,3195503,passed,true,,1009 * 3167,true,1,1,0,1,0,927,0.0028908000000000002,9904,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
278,3204119,passed,true,,1013 * 3163,true,1,1,0,1,0,1043,0.0034012000000000005,12456,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
279,3205379,passed,true,,1031 * 3109,true,1,1,0,1,0,1158,0.0039072,14839,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
280,3208171,passed,true,,1013 * 3167,true,1,1,0,1,0,1046,0.0034174,13067,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
281,3209629,passed,true,,1009 * 3181,true,1,1,0,1,0,1050,0.003432,11558,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
282,3215683,passed,true,,1009 * 3187,true,1,1,0,1,0,988,0.0031532,11779,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
283,3217751,passed,true,,1031 * 3121,true,1,1,0,1,0,1127,0.0037648000000000004,13559,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
284,3219719,passed,true,,1009 * 3191,true,1,1,0,1,0,939,0.0029376000000000003,10210,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
285,3228431,passed,true,,1013 * 3187,true,1,1,0,1,0,1099,0.0036416,13244,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
286,3247553,passed,true,,1019 * 3187,true,1,1,0,1,0,1082,0.0035668,12841,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
287,3249989,passed,true,,1009 * 3221,true,1,1,0,1,0,1062,0.0034788,12547,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
288,3258011,passed,true,,1021 * 3191,true,1,1,0,1,0,1172,0.0039628,14634,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
289,3258061,passed,true,,1009 * 3229,true,1,1,0,1,0,992,0.0031708,10613,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
290,3269971,passed,true,,1019 * 3209,true,1,1,0,1,0,1064,0.0034906,12032,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
291,3282199,passed,true,,1019 * 3221,true,1,1,0,1,0,1062,0.0034788,12124,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
292,3282277,passed,true,,1009 * 3253,true,1,1,0,1,0,932,0.0029067999999999997,10195,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
293,3289921,passed,true,,1031 * 3191,true,1,1,0,1,0,1352,0.0047548,17334,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
294,3290351,passed,true,,1019 * 3229,true,1,1,0,1,0,1221,0.0041784000000000005,14811,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
295,3296809,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20119,[],[]
296,3301367,passed,true,,1013 * 3259,true,1,1,0,1,0,1056,0.0034644000000000003,12922,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
297,3321313,passed,true,,1021 * 3253,true,1,1,0,1,0,1181,0.0040084000000000005,14043,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
298,3329099,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20096,[],[]
299,3339691,passed,true,,1021 * 3271,true,1,1,0,1,0,1285,0.004466,17030,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
300,3353843,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20127,[],[]
301,3382573,passed,true,,1021 * 3313,true,1,1,0,1,0,1246,0.004291400000000001,16800,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
302,3388699,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20146,[],[]
303,3392251,passed,true,,1019 * 3329,true,1,1,0,1,0,1199,0.004090600000000001,14598,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
304,3394289,passed,true,,1019 * 3331,true,1,1,0,1,0,1138,0.0038162000000000005,13983,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
305,3400951,passed,true,,1021 * 3331,true,1,1,0,1,0,1229,0.0042226,14769,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
306,3403331,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20095,[],[]
307,3409517,passed,true,,1031 * 3307,true,1,1,0,1,0,1459,0.0052316,19473,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
308,3422821,passed,true,,1019 * 3359,true,1,1,0,1,0,1223,0.0041902,16090,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
309,3441791,passed,true,,1021 * 3371,true,1,1,0,1,0,1226,0.0042064,14817,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
310,3477629,passed,true,,1013 * 3433,true,1,1,0,1,0,991,0.0031694,10967,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
311,3480041,passed,true,,1009 * 3449,true,1,1,0,1,0,865,0.002612,8833,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
312,3484673,passed,true,,1021 * 3413,true,1,1,0,1,0,1308,0.0045612000000000005,16489,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
313,3492149,passed,true,,1009 * 3461,true,1,1,0,1,0,936,0.0029304,9776,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
314,3494059,passed,true,,1031 * 3389,true,1,1,0,1,0,1399,0.0049616,17628,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
315,3500221,passed,true,,1009 * 3469,true,1,1,0,1,0,1065,0.0035010000000000006,14197,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
316,3528797,passed,true,,1019 * 3463,true,1,1,0,1,0,1240,0.004262,16821,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
317,3532873,passed,true,,1019 * 3467,true,1,1,0,1,0,1007,0.0032367999999999997,10961,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
318,3533681,passed,true,,1021 * 3461,true,1,1,0,1,0,1139,0.0038176000000000004,14710,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
319,3535723,passed,true,,1021 * 3463,true,1,1,0,1,0,1176,0.0039804,15171,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
320,3544487,passed,true,,1013 * 3499,true,1,1,0,1,0,1007,0.0032398,11060,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
321,3556643,passed,true,,1013 * 3511,true,1,1,0,1,0,980,0.003118,10371,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
322,3570851,passed,true,,1009 * 3539,true,1,1,0,1,0,1028,0.0033292,11201,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
323,3576539,passed,true,,1031 * 3469,true,1,1,0,1,0,1138,0.0038132,14921,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
324,3578923,passed,true,,1009 * 3547,true,1,1,0,1,0,948,0.0029772,10504,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
325,3578929,passed,true,,1013 * 3533,true,1,1,0,1,0,1286,0.0044644,17490,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
326,3589013,passed,true,,1009 * 3557,true,1,1,0,1,0,903,0.0027792000000000003,9683,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
327,3590857,passed,true,,1021 * 3517,true,1,1,0,1,0,1388,0.0049132,18725,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
328,3601067,passed,true,,1021 * 3527,true,1,1,0,1,0,1248,0.004309200000000001,16356,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
329,3603139,passed,true,,1009 * 3571,true,1,1,0,1,0,988,0.0031592,11219,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
330,3605267,passed,true,,1013 * 3559,true,1,1,0,1,0,955,0.003017,12693,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
