input_index,target_n,status,final_correctness,failure_kind,factor_expression,parser_success,raw_output_count,parsed_output_count,parse_failure_count,provider_attempt_count,retry_count,usage_total_tokens,cost_estimate,latency_ms,providers,models
331,3606241,passed,true,,1019 * 3539,true,1,1,0,1,0,1279,0.0044396,15859,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
332,3613229,passed,true,,1009 * 3581,true,1,1,0,1,0,1140,0.0038220000000000003,13870,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
333,3614393,passed,true,,1019 * 3547,true,1,1,0,1,0,1236,0.0042474,15687,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
334,3617423,passed,true,,1013 * 3571,true,1,1,0,1,0,1044,0.0033996,11071,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
335,3626027,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20133,[],[]
336,3627553,passed,true,,1013 * 3581,true,1,1,0,1,0,965,0.003052,11044,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
337,3638399,passed,true,,1031 * 3529,true,1,1,0,1,0,1090,0.003602,13051,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
338,3642523,passed,true,,1031 * 3533,true,1,1,0,1,0,1280,0.004438,17034,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
339,3651077,passed,true,,1019 * 3583,true,1,1,0,1,0,1027,0.0033368,10986,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
340,3661267,passed,true,,1019 * 3593,true,1,1,0,1,0,1034,0.0033646000000000006,12762,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
341,3667267,passed,true,,1031 * 3557,true,1,1,0,1,0,1216,0.0041564,14964,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
342,3668453,passed,true,,1021 * 3593,true,1,1,0,1,0,1114,0.0037075999999999997,12852,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
343,3669329,passed,true,,1031 * 3559,true,1,1,0,1,0,1284,0.0044556000000000005,18492,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
344,3678203,passed,true,,1013 * 3631,true,1,1,0,1,0,1016,0.0032764,11245,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
345,3684281,passed,true,,1013 * 3637,true,1,1,0,1,0,1053,0.0034392,12253,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
346,3688873,passed,true,,1021 * 3613,true,1,1,0,1,0,1225,0.004196000000000001,15005,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
347,3699083,passed,true,,1021 * 3623,true,1,1,0,1,0,1164,0.0039276,13382,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
348,3734309,passed,true,,1009 * 3701,true,1,1,0,1,0,881,0.0026884000000000005,9352,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
349,3746863,passed,true,,1019 * 3677,true,1,1,0,1,0,1211,0.004134400000000001,15235,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
350,3766597,passed,true,,1009 * 3733,true,1,1,0,1,0,1074,0.0035346,12790,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
351,3775451,passed,true,,1013 * 3727,true,1,1,0,1,0,1019,0.0032896,12433,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
352,3779471,passed,true,,1019 * 3709,true,1,1,0,1,0,1190,0.0040420000000000005,15121,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
353,3786889,passed,true,,1021 * 3709,true,1,1,0,1,0,1369,0.0048296,17359,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
354,3802921,passed,true,,1009 * 3769,true,1,1,0,1,0,1035,0.0033660000000000005,12384,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
355,3809893,passed,true,,1013 * 3761,true,1,1,0,1,0,1056,0.0034584000000000004,12285,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
356,3810041,passed,true,,1019 * 3739,true,1,1,0,1,0,1407,0.0049968,18100,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
357,3811393,passed,true,,1021 * 3733,true,1,1,0,1,0,1275,0.004422000000000001,16433,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
358,3828127,passed,true,,1013 * 3779,true,1,1,0,1,0,1153,0.0038792,13768,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
359,3842309,passed,true,,1013 * 3793,true,1,1,0,1,0,1082,0.0035728,12199,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
360,3857407,passed,true,,1009 * 3823,true,1,1,0,1,0,897,0.0027558,11204,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
361,3865067,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20117,[],[]
362,3867497,passed,true,,1009 * 3833,true,1,1,0,1,0,947,0.0029728000000000003,10342,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
363,3872699,passed,true,,1013 * 3823,true,1,1,0,1,0,989,0.0031576000000000004,11060,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
364,3881623,passed,true,,1009 * 3847,true,1,1,0,1,0,960,0.0030360000000000005,10822,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
365,3882829,passed,true,,1013 * 3833,true,1,1,0,1,0,1001,0.0032134000000000004,11744,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
366,3882863,passed,true,,1021 * 3803,true,1,1,0,1,0,1247,0.0042928,15492,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
367,3887677,passed,true,,1009 * 3853,true,1,1,0,1,0,1107,0.0036768,13046,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
368,3901241,passed,true,,1021 * 3821,true,1,1,0,1,0,1137,0.0038148000000000006,16909,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
369,3911893,passed,true,,1009 * 3877,true,1,1,0,1,0,1169,0.0039556,13809,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
370,3914707,passed,true,,1031 * 3797,true,1,1,0,1,0,1269,0.0043926,16019,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
371,3920893,passed,true,,1031 * 3803,true,1,1,0,1,0,1342,0.0047108,16380,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
372,3927787,passed,true,,1021 * 3847,true,1,1,0,1,0,1149,0.0038616,13864,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
373,3939451,passed,true,,1031 * 3821,true,1,1,0,1,0,1366,0.0048164,17387,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
374,3954271,passed,true,,1009 * 3919,true,1,1,0,1,0,909,0.0028055999999999997,9638,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
375,3969947,passed,true,,1013 * 3919,true,1,1,0,1,0,1120,0.003734,13474,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
376,3985309,passed,true,,1019 * 3911,true,1,1,0,1,0,1175,0.003976,13784,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
377,3997187,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20137,[],[]
378,4001299,passed,true,,1021 * 3919,true,1,1,0,1,0,1088,0.0036052000000000002,13877,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
379,4001311,passed,true,,1031 * 3881,true,1,1,0,1,0,1333,0.0046832,17298,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
380,4005383,passed,true,,1021 * 3923,true,1,1,0,1,0,1204,0.0041126,14155,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
381,4011509,passed,true,,1021 * 3929,true,1,1,0,1,0,1205,0.0041140000000000005,16168,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
382,4017917,passed,true,,1019 * 3943,true,1,1,0,1,0,1374,0.0048516,19482,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
383,4025803,passed,true,,1021 * 3943,true,1,1,0,1,0,1203,0.004099200000000001,15717,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
384,4037009,passed,true,,1009 * 4001,true,1,1,0,1,0,1274,0.0044176,16093,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
385,4044613,passed,true,,1031 * 3923,true,1,1,0,1,0,1156,0.0038924000000000003,13296,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
386,4050799,passed,true,,1031 * 3929,true,1,1,0,1,0,1234,0.004235600000000001,15554,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
387,4055171,passed,true,,1009 * 4019,true,1,1,0,1,0,948,0.0029772,10505,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
388,4059091,passed,true,,1013 * 4007,true,1,1,0,1,0,1044,0.0033996,11540,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
389,4069357,passed,true,,1031 * 3947,true,1,1,0,1,0,1252,0.004314800000000001,14247,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
390,4071247,passed,true,,1013 * 4019,true,1,1,0,1,0,968,0.0030712000000000005,10633,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
391,4083133,passed,true,,1019 * 4007,true,1,1,0,1,0,1120,0.003734,12699,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
392,4085441,passed,true,,1009 * 4049,true,1,1,0,1,0,1145,0.003844,13516,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
393,4087459,passed,true,,1009 * 4051,true,1,1,0,1,0,1125,0.0037560000000000002,12865,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
394,4091147,passed,true,,1021 * 4007,true,1,1,0,1,0,1022,0.0033088000000000006,12002,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
395,4103663,passed,true,,1013 * 4051,true,1,1,0,1,0,1116,0.0037164,13199,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
396,4131217,passed,true,,1031 * 4007,true,1,1,0,1,0,1253,0.0043252,15111,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
397,4132027,passed,true,,1013 * 4079,true,1,1,0,1,0,1052,0.0034408000000000004,11583,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
398,4136071,passed,true,,1021 * 4051,true,1,1,0,1,0,1447,0.0051728,17979,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
399,4143589,passed,true,,1031 * 4019,true,1,1,0,1,0,1195,0.004064,14231,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
400,4146209,passed,true,,1013 * 4093,true,1,1,0,1,0,1213,0.0041462,14783,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
401,4164659,passed,true,,1021 * 4079,true,1,1,0,1,0,1237,0.0042488000000000005,14061,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
402,4178953,passed,true,,1021 * 4093,true,1,1,0,1,0,1214,0.0041476,14516,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
403,4186729,passed,true,,1013 * 4133,true,1,1,0,1,0,1065,0.003492,11913,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
404,4189109,passed,true,,1019 * 4111,true,1,1,0,1,0,1077,0.0035448000000000003,13017,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
405,4194413,passed,true,,1009 * 4157,true,1,1,0,1,0,938,0.0029332,10386,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
406,4238021,passed,true,,1019 * 4159,true,1,1,0,1,0,1118,0.0037252,13044,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
407,4244297,passed,true,,1021 * 4157,true,1,1,0,1,0,1095,0.003624,12470,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
408,4254937,passed,true,,1031 * 4127,true,1,1,0,1,0,1350,0.004746,17888,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
409,4255613,passed,true,,1013 * 4201,true,1,1,0,1,0,1075,0.003536,12330,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
410,4265743,passed,true,,1013 * 4211,true,1,1,0,1,0,940,0.0029419999999999997,10079,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
411,4267309,passed,true,,1031 * 4139,true,1,1,0,1,0,1458,0.0052212000000000005,18476,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
412,4281743,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20082,[],[]
413,4287929,passed,true,,1031 * 4159,true,1,1,0,1,0,1510,0.00545,18656,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
414,4299161,passed,true,,1019 * 4219,true,1,1,0,1,0,1074,0.0035315999999999998,12500,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
415,4306487,passed,true,,1031 * 4177,true,1,1,0,1,0,1476,0.0053064,19914,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
416,4307599,passed,true,,1021 * 4219,true,1,1,0,1,0,1224,0.0041976,14708,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
417,4308289,passed,true,,1013 * 4253,true,1,1,0,1,0,1099,0.0036476,12517,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
418,4326523,passed,true,,1013 * 4271,true,1,1,0,1,0,1081,0.0035624000000000003,13035,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
419,4327601,passed,true,,1009 * 4289,true,1,1,0,1,0,1029,0.0033336000000000004,11372,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
420,4333807,passed,true,,1019 * 4253,true,1,1,0,1,0,1123,0.0037562000000000003,13428,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
421,4341959,passed,true,,1019 * 4261,true,1,1,0,1,0,1067,0.0035068000000000005,11646,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
422,4354187,passed,true,,1019 * 4273,true,1,1,0,1,0,1126,0.0037604,13820,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
423,4378643,passed,true,,1019 * 4297,true,1,1,0,1,0,1243,0.004275200000000001,14722,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
424,4393091,passed,true,,1031 * 4261,true,1,1,0,1,0,1212,0.004138800000000001,14755,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
425,4396213,passed,true,,1009 * 4357,true,1,1,0,1,0,1034,0.0033556,12820,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
426,4405537,passed,true,,1013 * 4349,true,1,1,0,1,0,1084,0.0035756,13304,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
427,4419403,passed,true,,1019 * 4337,true,1,1,0,1,0,1323,0.004627200000000001,16056,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
428,4421441,passed,true,,1019 * 4339,true,1,1,0,1,0,1295,0.00451,16515,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
429,4428077,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20111,[],[]
430,4429849,passed,true,,1013 * 4373,true,1,1,0,1,0,1042,0.0033938,12275,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
431,4430119,passed,true,,1021 * 4339,true,1,1,0,1,0,1419,0.0050496000000000004,17478,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
432,4445897,passed,true,,1019 * 4363,true,1,1,0,1,0,1249,0.0043016,15006,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
433,4448083,passed,true,,1013 * 4391,true,1,1,0,1,0,1059,0.0034656,11922,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
434,4448497,passed,true,,1021 * 4357,true,1,1,0,1,0,1188,0.004033200000000001,14529,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
435,4448681,passed,true,,1009 * 4409,true,1,1,0,1,0,1011,0.0032544,11281,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
436,4454623,passed,true,,1021 * 4363,true,1,1,0,1,0,1300,0.0045260000000000005,16050,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
437,4480969,passed,true,,1009 * 4441,true,1,1,0,1,0,937,0.0029288,10191,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
438,4487023,passed,true,,1009 * 4447,true,1,1,0,1,0,890,0.002722,11967,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
439,4491059,passed,true,,1009 * 4451,true,1,1,0,1,0,965,0.003058,10142,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
440,4492067,passed,true,,1031 * 4357,true,1,1,0,1,0,1266,0.0043824,16400,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
441,4503167,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20094,[],[]
442,4507037,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20096,[],[]
443,4514941,passed,true,,1013 * 4457,true,1,1,0,1,0,1070,0.0035139999999999998,12328,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
444,4533307,passed,true,,1031 * 4397,true,1,1,0,1,0,1141,0.0038324,13679,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
445,4539253,passed,true,,1013 * 4481,true,1,1,0,1,0,1059,0.0034656,11545,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
446,4544471,passed,true,,1021 * 4451,true,1,1,0,1,0,1180,0.003998000000000001,15144,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
447,4551409,passed,true,,1013 * 4493,true,1,1,0,1,0,981,0.0031284000000000004,10928,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
448,4558051,passed,true,,1031 * 4421,true,1,1,0,1,0,1394,0.0049396,18933,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
449,4563707,passed,true,,1009 * 4523,true,1,1,0,1,0,1041,0.0033924000000000003,12326,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
450,4575721,passed,true,,1013 * 4517,true,1,1,0,1,0,1007,0.0032398,12772,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
451,4578367,passed,true,,1019 * 4493,true,1,1,0,1,0,1297,0.0045128,18386,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
452,4578671,passed,true,,1031 * 4441,true,1,1,0,1,0,1249,0.0043016,15641,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
453,4587353,passed,true,,1021 * 4493,true,1,1,0,1,0,1350,0.004746,16665,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
454,4589941,passed,true,,1009 * 4549,true,1,1,0,1,0,959,0.0030256,10346,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
455,4602823,passed,true,,1019 * 4517,true,1,1,0,1,0,1025,0.003316,11886,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
456,4657027,passed,true,,1031 * 4517,true,1,1,0,1,0,1308,0.0045612000000000005,16132,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
457,4659089,passed,true,,1031 * 4519,true,1,1,0,1,0,1236,0.004244400000000001,15295,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
458,4662589,passed,true,,1009 * 4621,true,1,1,0,1,0,1011,0.0032544,10742,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
459,4662839,passed,true,,1013 * 4603,true,1,1,0,1,0,1158,0.0039012000000000005,14220,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
460,4678229,passed,true,,1019 * 4591,true,1,1,0,1,0,1144,0.0038396000000000003,13115,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
461,4697281,passed,true,,1013 * 4637,true,1,1,0,1,0,1202,0.004094800000000001,14328,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
462,4733749,passed,true,,1013 * 4673,true,1,1,0,1,0,1189,0.0040376000000000006,13533,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
463,4739507,passed,true,,1031 * 4597,true,1,1,0,1,0,1354,0.004763600000000001,18154,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
464,4739827,passed,true,,1013 * 4679,true,1,1,0,1,0,1250,0.004306000000000001,15166,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
465,4745327,passed,true,,1009 * 4703,true,1,1,0,1,0,1071,0.0035184,13139,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
466,4763489,passed,true,,1009 * 4721,true,1,1,0,1,0,1121,0.0037384000000000002,13739,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
467,4767901,passed,true,,1019 * 4679,true,1,1,0,1,0,1182,0.0040068000000000005,13632,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
468,4782373,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20121,[],[]
469,4784399,passed,true,,1013 * 4723,true,1,1,0,1,0,1083,0.0035712,13034,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
470,4786933,passed,true,,1031 * 4643,true,1,1,0,1,0,1190,0.0040420000000000005,14282,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
471,4792357,passed,true,,1019 * 4703,true,1,1,0,1,0,1217,0.0041668,14879,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
472,4793119,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20106,[],[]
473,4801763,passed,true,,1021 * 4703,true,1,1,0,1,0,1157,0.0039088000000000005,13364,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
474,4810699,passed,true,,1019 * 4721,true,1,1,0,1,0,1180,0.003998000000000001,13810,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
475,4817863,passed,true,,1031 * 4673,true,1,1,0,1,0,1407,0.0049968,17390,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
476,4828309,passed,true,,1021 * 4729,true,1,1,0,1,0,1183,0.0040112,13726,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
477,4832101,passed,true,,1009 * 4789,true,1,1,0,1,0,1076,0.0035464000000000003,12177,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
478,4842191,failed,false,product_mismatch,1009 * 4801,true,1,1,0,1,0,971,0.0030784000000000002,10589,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
479,4844209,passed,true,,1009 * 4801,true,1,1,0,1,0,1104,0.0036696000000000003,14190,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
480,4845179,passed,true,,1013 * 4783,true,1,1,0,1,0,1143,0.0038382000000000004,15854,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
481,4849231,passed,true,,1013 * 4787,true,1,1,0,1,0,1052,0.0034348,11878,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
482,4850771,passed,true,,1021 * 4751,true,1,1,0,1,0,1246,0.0042884,17060,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
483,4851257,passed,true,,1013 * 4789,true,1,1,0,1,0,1266,0.0043824,16302,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
484,4856317,passed,true,,1009 * 4813,true,1,1,0,1,0,924,0.0028716,9528,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
485,4869413,passed,true,,1031 * 4723,true,1,1,0,1,0,1211,0.004134400000000001,14358,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
486,4884067,passed,true,,1019 * 4793,true,1,1,0,1,0,1080,0.003558,12139,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
487,4898281,passed,true,,1031 * 4751,true,1,1,0,1,0,1272,0.0044028,17276,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
488,4922789,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20101,[],[]
489,4947769,passed,true,,1031 * 4799,true,1,1,0,1,0,1317,0.0046008,17434,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
490,4995559,passed,true,,1009 * 4951,true,1,1,0,1,0,983,0.0031312,11590,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
491,5012461,passed,true,,1019 * 4919,true,1,1,0,1,0,1484,0.0053356,20067,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
492,5015363,passed,true,,1013 * 4951,true,1,1,0,1,0,1169,0.0039496,16586,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
493,5022001,passed,true,,1031 * 4871,true,1,1,0,1,0,1426,0.0050864000000000005,19372,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
494,5037649,passed,true,,1013 * 4973,true,1,1,0,1,0,1010,0.0032500000000000003,11487,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
495,5046803,passed,true,,1021 * 4943,true,1,1,0,1,0,1212,0.004138800000000001,17141,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
496,5054971,passed,true,,1021 * 4951,true,1,1,0,1,0,1333,0.0046712,16740,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
497,5061097,passed,true,,1021 * 4957,true,1,1,0,1,0,1058,0.0034672000000000006,11924,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
498,5073349,passed,true,,1021 * 4969,true,1,1,0,1,0,1330,0.004658,16638,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
499,5103979,passed,true,,1021 * 4999,true,1,1,0,1,0,1398,0.0049572,17964,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
